attribute,sakey,svkey,multi,label,prod_distribution,needs_imputation,n_respondents,calc_distribution,1903,2001,2002,2003,2004,2005,2006,2101,2102,2103,2104,2105,imputed_distribution,simulation_distribution,lower_bound_distribution,upper_bound_distribution,bounded,iteration
295459_387539,295459,387539,true,1,"",true,3316,0.724614381858269,0.7281953691420995,0.7472836872743547,0.7415197211891942,0.7456894992637672,0.7435568535357534,0.7469972140564418,0.7472834264571026,0.7416547133190798,0.7377548212600559,0.7440333227527366,0.7338629162993878,0.7360125556591238,0.7411536750174249,0.7246413570160198,0.7022107479067612,0.7475839749689926,true,2
295474_387502,295474,387502,true,1,"",true,3316,0.6503622683087691,0.4850383103446899,0.5821199468181251,0.575442837232868,0.6603157367275586,0.5897580096944207,0.5828018805061995,0.5826534007708899,0.5134221814146592,0.6406416652545123,0.6376652773422098,0.5836683253333491,0.5885875028508223,0.5851762561908588,0.6508250051792835,0.6272574068436523,0.6739828523000435,false,2
295555_387547,295555,387547,true,1,"",true,3316,0.8781965220212493,0.8801797448652812,0.8940850672050543,0.8678511792726618,0.8805138424537862,0.8770788679169926,0.8972253459391507,0.888163851219094,0.8768091866916415,0.8872679744713011,0.8762424022641463,0.8920198045995809,0.9398293822294829,0.8881055540940146,0.8782300960840521,0.8629455848957264,0.8946047537957422,true,2
392133_392137,392133,392137,true,1,0.08725347,true,6690,0.09041384516463379,0.0,0.0,0.0,0.0,0.0,0.07695162899637849,0.0,0.08831909371138928,0.007438381926322719,0.0,0.08746341629460146,0.02012985979163979,0.023358531726694307,0.0903426597175271,0.07792003525680165,0.10278459048554196,false,2
392229_392234,392229,392234,true,1,0.0913851,true,6747,0.09306368049728424,0.01411046003262486,0.0,0.0,0.0,0.0,0.0,0.0,0.08370054375861662,0.08556221182719446,0.0,0.005514165152820732,0.08938972989362548,0.023189759222073513,0.09274569288422028,0.08026063957808734,0.10571071200298952,false,2
404502_404510,404502,404510,true,1,0.04658755,true,3549,0.04658754808443144,0.0,0.03904538670570548,0.0,0.0,0.0,0.0,0.0,0.040057416449543956,0.03645464160464232,0.05484898978356388,0.0,0.05663103656147602,0.018919789258744307,0.04678426022799396,0.0371255390383337,0.05672547036268895,false,2
128109_148481,128109,148481,true,1,0.08072586,true,20907,0.08166385046363364,0.02568339354874276,0.02672337390373173,0.0,0.016768700824612928,0.0,0.0,0.025107223576473263,0.0,0.0,0.0758629865829677,0.0,0.0,0.014178806536377363,0.081676021643559,0.0762450801734707,0.08760134800530175,false,2
159752_160948,159752,160948,true,1,"",true,50601,0.014086845631390055,0.017830626220091277,0.012948308151942926,0.0,0.0,0.005076786249931748,0.0,0.0,0.002410493601442611,0.0,0.0,0.0,0.018779631114839296,0.0047538204448539885,0.014120884478113318,0.01246283260470569,0.01598192093490518,false,2
198820_290142,198820,290142,true,1,"",true,36623,0.043827173368412506,0.0,0.009275941721321882,0.0,0.044956069482598955,0.0,0.0,0.011748828151414233,0.0,0.043573437772831985,0.053517671032977686,0.0,0.0,0.013589329013428728,0.043827025693243635,0.039793003089777665,0.04782831152684664,false,2
260663_381535,260663,381535,true,1,0.06440549,true,17780,0.06680210257026228,0.0,0.0,0.063197938853374,0.015507997811098998,0.06324206131794202,0.06157540314302764,0.009120610510755725,0.0,0.0,0.0,0.0,0.0,0.017720334303016533,0.06657786317526306,0.0603753195276467,0.0730492926279223,false,2
368720_368733,368720,368733,true,1,0.06613263,true,19361,0.06864755604418031,0.06933499790954718,0.0,0.0,0.06854882983990505,0.01011035747688073,0.07277823998329293,0.0,0.0,0.0,0.0,0.017108965147770484,0.0,0.019823449196449697,0.06879781744906441,0.06295023889955,0.07462614988769346,false,2
392314_392316,392314,392316,true,1,0.07944881,true,6719,0.08009102943759124,0.0883156468063503,0.07369584802070017,0.07014290054700277,0.07819742785807422,0.0,0.0,0.0,0.08573666951155454,0.0743295421438626,0.0732587992181996,0.0891957535342956,0.08271941580799859,0.059632666954003204,0.0799154834121735,0.07013299902692759,0.09021254445458093,false,2
198821_144612,198821,144612,true,1,0.03953461,true,9191,0.028669546931366193,0.0,0.006853364042908301,0.0,0.0028654412599835276,0.0,0.0,0.01818750690327034,0.031578683009421904,0.02107829100335658,0.018954338859295285,0.01972492640986876,9.491908138419066E-4,0.010015978525162218,0.028774305443727742,0.018069201046539606,0.04197461310214378,false,2
381309_381311,381309,381311,false,1,0.02510872,true,55638,0.02504938944282195,0.0,0.013414134772705562,0.007005190311311324,0.02412078118048774,0.02360523927027554,0.010241415203095142,0.02387676420890475,0.0015016327205778176,0.008510615622584311,0.0,0.0,0.0,0.009356314440828515,0.02502971961636888,0.022593789254092556,0.027812414092958284,false,2
391996_392002,391996,392002,true,1,0.02026168,true,6891,0.02104711659987808,0.023699639146609813,0.020663339698115055,0.025567741385988087,0.0,0.0,0.0,0.0,0.025921393279691365,0.0019015855799388362,0.020896882929213982,0.020392945688750757,0.01706169206296505,0.013008768314272744,0.021234997352134966,0.01607363655713262,0.027020206761892977,false,2
392022_392031,392022,392031,true,1,0.05835161,true,6891,0.057297708572187134,0.0,1.306694237604502E-4,0.0,8.681631876355986E-4,2.061300206567918E-4,0.05971402420388576,0.05715452122963959,0.0,0.003450727378580414,0.0,0.003962735448912355,0.06167401511003656,0.015596748833592293,0.05733764652585363,0.047720248112370696,0.06693251867820106,false,2
392109_392112,392109,392112,true,1,0.01875017,true,6690,0.019250090171096256,0.013419622255490992,0.013663301268576775,0.021085710920113247,0.0,0.0,0.0,0.024886747469053807,0.013385626809456161,0.01972500406773737,0.0,0.013962852046099943,0.023004530771564707,0.011927782967341085,0.01925306954480843,0.013353113213304933,0.026618184512441596,false,2
396663_396674,396663,396674,true,1,0.01526624,true,8222,0.015266235109670755,0.0,0.016180260202239748,0.012101265152979825,0.012648153252209571,0.012971779098857677,0.011741454810571539,0.0,0.0,0.01191667236803058,0.012891115483350075,0.006410569493279356,0.0,0.008071772488459864,0.015289447600144414,0.011697768019659818,0.01936559562694227,false,2
198820_387599,198820,387599,true,1,0.02540936,true,31178,0.02759051765680949,0.0,0.029539024242815126,0.02672438653280932,0.0,0.02879593543188294,0.0,0.00813449349683126,0.027561470375968802,0.025540975345517223,0.027738163770145766,0.0,0.0017171224353375793,0.014645964302609003,0.027614241223579868,0.024683697609550356,0.03067203545177016,false,2
404112_404127,404112,404127,true,1,0.01729145,true,4149,0.017291445893822057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004025714022620119,3.354761685516766E-4,0.017337683734278374,0.012778905606889254,0.022481461974825166,false,2
404502_404521,404502,404521,true,1,0.02001816,true,3549,0.020018161145609528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045184661067993,3.370987217556661E-4,0.020101857529580186,0.013966325910094906,0.027988477543340384,false,2
130625_151850,130625,151850,true,1,0.01693499,true,4792,0.01693499493396574,0.0,0.0,0.0,0.0,0.0,0.004919122704148962,0.0,0.0,0.0,0.0,0.0,0.0,4.099268920124135E-4,0.016902936682783712,0.012061001601835913,0.021932434067043684,false,2
149564_149691,149564,149691,true,1,0.0208215,true,5162,0.020821504076256214,0.0,0.0,0.0,0.0,0.0,0.006444861899882492,0.0,0.0,0.0,0.0,0.0,0.0,5.370718249902076E-4,0.020793550459659246,0.015139368282757183,0.027307569724447436,false,2
261613_261620,261613,261620,true,1,0.0107891,true,926,0.010789104383763825,0.0,0.0,0.0,0.0,4.8776919023055715E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06474325192131E-5,0.010937605569697315,0.003253053668496715,0.020630741601875256,false,2
295226_295241,295226,295241,true,1,0.02555562,true,3316,0.025555618935503423,0.0,0.0,0.0,0.0,0.0,0.0,0.004560709066831865,0.0,0.0,0.0,0.0,0.0,3.8005908890265545E-4,0.02561291477572159,0.01838540406552559,0.034094224917524556,false,2
295255_295270,295255,295270,true,1,0.01907267,true,3316,0.019072674224979942,0.0,0.0,0.0,0.0,0.0,0.0,0.0034037492297144733,0.0,0.0,0.0,0.0,0.0,2.836457691428728E-4,0.01915677638688249,0.012349494574412935,0.02676206569857807,false,2
295289_295303,295289,295303,true,1,0.02801337,true,3316,0.02801336917436627,0.0,0.0,0.0,0.0,0.0,0.0,0.004999324301574532,0.0,0.0,0.0,0.0,0.0,4.1661035846454433E-4,0.028265587421705134,0.019327233387485147,0.03713615065858851,false,2
283887,283887,283890,false,2,0.20733307,true,8941,0.20623543038742345,0.25466656243594227,0.20573115272399514,0.23518100239538423,0.19971428134919048,0.21200848960659974,0.21783948653234458,0.23036287326913685,0.21657672321752555,0.20252425433731489,0.21488137837737425,0.21730545710798635,0.2176392719886052,0.21870257777844995,0.2065237356867582,0.19425903835618957,0.2191986130923251,true,2
283887,283887,283891,false,3,0.12479038,true,8941,0.1269333017869473,0.0051112422747910035,0.13255253229297634,0.12276967936345656,0.12931130436827654,0.13501486629257423,0.12457794757763987,0.1281634474076331,0.12359797847180654,0.12441547473310767,0.06485538719600625,0.01397140898189592,0.12197526499538264,0.10219304449629556,0.12659217813124046,0.11706303912030978,0.1370237067249721,false,2
283887,283887,283892,false,4,0.08018525,true,8941,0.07895161183306498,0.0748322128960671,0.00546599070850569,0.003965555128671557,0.005993930619140902,0.00320590518939812,0.02476855635721282,0.0,0.07048500206622633,0.0035780543543157094,0.0,0.0013385099918454323,0.02610394892216454,0.018311472186129014,0.0789749652164556,0.07034829184731822,0.08779863937285026,false,2
283887,283887,283893,false,5,0.06649643,true,8941,0.06726306492344655,0.0,0.033071032473265656,0.0626497013596884,0.0034838227694382294,0.0026362108344765364,0.023980366699924652,0.0,5.199166977609362E-4,8.570898650767591E-4,0.07270607979542991,0.06381071470559055,0.01525602788970312,0.023247580257529567,0.06730593891826855,0.05921027874098655,0.07538572095121948,false,2
283887,283887,283894,false,6,0.0405179,true,8941,0.039735060810823127,0.13982763335477696,0.0,0.0,0.0,3.7693418154500846E-5,0.011027368158453513,8.775479426329168E-5,5.235802300138226E-4,0.0,0.0,0.04522810932085216,0.011556718104927106,0.017357404781786778,0.03978833805063378,0.03316339814041474,0.04647704399686692,false,2
283887,283887,283888,false,0,0.1433095,true,8941,0.14318633880514026,0.19365941109767246,0.2943561146148531,0.13318047138058442,0.09681358595368328,0.12507498201305403,0.14690850917396317,0.13484306264681686,0.10939354658284679,0.10611990394494075,0.0996069607181111,0.11404892005275913,0.11174572233852867,0.13881259920981784,0.1430574204790828,0.1326448322116997,0.15361290086946588,true,2
283887,283887,283889,false,1,0.33736746,true,8941,0.3376951914531534,0.3319029379407494,0.3288231771864051,0.44225359037221323,0.5646830749402716,0.5220218526457433,0.4508977655004596,0.5065428618821469,0.47890325273381923,0.5625052227652493,0.5479501939130783,0.5442968798390732,0.49572304576068904,0.48137532128999155,0.3377574235175604,0.32341698044319744,0.35158831694151055,false,2
383660,383660,383661,false,0,0.21905746,true,6052,0.21905746010138913,0.45585180286858373,0.40158889547688037,0.2871869336468056,0.24503534513925007,0.2984322814406787,0.3488875513155523,0.40396320841465627,0.382799774890669,0.2973923925429269,0.39105300027027473,0.3457328757641002,0.4188374503536419,0.3563967926770017,0.21912513521212987,0.20376248418053997,0.2331611551355909,false,2
383660,383660,383662,false,1,0.22755804,true,6052,0.22755804240275068,0.22703681920834823,0.18536540676569083,0.23654785435303355,0.23096931537575938,0.2420414830638629,0.2328195575788563,0.1778648678470251,0.22049736015835275,0.2656399386568997,0.2338295494436603,0.3005887452876802,0.22722643466872577,0.231702277700658,0.22751669799247268,0.21232632249943736,0.24359316230474481,true,2
383660,383660,383663,false,2,0.15863797,true,6052,0.15863797416411052,0.15900127535262493,0.1700330768333283,0.1686600223980833,0.1659644334951678,0.1849967313349525,0.1585270951214073,0.17199217491646232,0.21348177054073697,0.21758799594561617,0.170205302477461,0.14783182938467784,0.14603596019934234,0.17285980566665507,0.1583140265872846,0.14486036585284626,0.17213551473678093,false,2
383660,383660,383664,false,3,0.21420496,true,6052,0.21420495730782002,0.1490479837571665,0.14117594351194238,0.2193341640404081,0.22634255729645752,0.1607066322951334,0.12925476989963308,0.10972988082784273,0.12567090862645897,0.12770135529362678,0.11312913325069267,0.11228242656879267,0.12483192589330858,0.1449339734384553,0.21422740035678534,0.19985032005525438,0.22902567621162195,false,2
383660,383660,383665,false,4,0.09069283,true,6052,0.09069283261969002,0.007754503091190706,0.09969556619809054,0.08682479406934145,0.007731533632240009,0.08182665672470213,0.08159066211785411,0.0895873499991371,0.015924184403816363,0.0865796679116899,0.09054396403014342,0.09021228009359099,0.08102999942699693,0.06827509680823281,0.09085531642384832,0.0799701275913217,0.10158472164857878,false,2
383660,383660,383666,false,5,0.04696798,true,6052,0.04696798088288177,0.0,0.0,0.0,0.0,0.01441074556120554,0.04606889547292775,0.04686251799487605,0.0,0.0,0.0,7.9808074580844E-5,5.190398518650407E-4,0.008995083912954602,0.047017972489711304,0.039335489515691116,0.0541364636875942,false,2
383660,383660,383667,false,6,0.04288075,true,6052,0.04288075252135797,0.0013076157220840922,0.002141111214067538,0.0014462314923292892,0.12395681506112458,0.017585469579466245,0.0028514684937687262,0.0,0.04162600137996583,0.005098649649241502,0.0012390505277677186,0.0032720348265748993,0.0015191896061173122,0.01683696979604231,0.04294345093776772,0.0356481422970141,0.05035667233395872,false,2
380337,380337,380338,false,0,0.27471199,true,6006,0.27471198718883993,0.33985378783667,0.4017819110481464,0.39623191327353213,0.3468068815815333,0.40788906266602637,0.4775933570369968,0.4856232638116966,0.538297613977055,0.6036676604813473,0.5211210160573604,0.5042720759402499,0.5031256908540478,0.4605220195470552,0.2748653552763484,0.2575299226805253,0.29212388994572563,false,2
380337,380337,380339,false,1,0.17849196,true,6006,0.1784919619843246,0.1873926222931172,0.21888840766277307,0.20009352444838147,0.24407320225116813,0.24944241077099943,0.23499910579363947,0.19341124773411114,0.1758878216405326,0.101437156286534,0.165698549727339,0.16747200620083885,0.18227105128440668,0.19342225884115347,0.1787617407637685,0.16389145235113423,0.19438778527638054,true,2
380337,380337,380340,false,2,0.03628415,true,6006,0.03628415363517898,0.0,0.0,0.008761427160114504,0.0,0.03917003396649002,2.648994356710645E-4,0.0,0.0,8.613806993046665E-4,0.0,0.0014204976590377171,0.0,0.004206519910051498,0.03639813338841764,0.029155116473168968,0.04451353041199123,false,2
380337,380337,380341,false,3,0.06300848,true,6006,0.06300848285425396,0.07094999689771166,0.06076185493922225,0.015431795246180295,2.6880263749148273E-4,0.0,4.6955901128541896E-5,0.001577573534970752,0.05733025333472124,0.0,0.0026119020524953225,6.666504569490275E-4,0.0,0.017470482083405882,0.06290791884689961,0.053608169006978144,0.07308628590884621,false,2
380337,380337,380342,false,4,0.10317453,true,6006,0.1031745285356905,0.10399476463921128,0.045075321220531206,0.059964297434872194,0.06525301413730238,0.0633196812587038,0.04889589245101086,0.07340017394695535,0.05270106128617158,0.03848940448030231,0.04111408415232364,0.06597315612210843,0.037561787625311815,0.057978553229567076,0.1030227137244741,0.09121576575826201,0.11565243805585278,false,2
380337,380337,380343,false,5,0.24027569,true,6006,0.2402756936199002,0.24247997084563963,0.24330654528604537,0.22532749091084459,0.2466587918183341,0.22892279662989945,0.22496237220041576,0.2249194525993989,0.15323274683959293,0.1477318022744645,0.24327895728442495,0.22849162373453394,0.18303125967406467,0.21602865084147158,0.24047841203701104,0.2247743255109714,0.25641140172441573,false,2
380337,380337,380344,false,6,0.10405319,true,6006,0.10405319218181203,0.05532885748764992,0.030185959843281967,0.09418955152607582,0.09693930757417119,0.011256014707882454,0.01323741718113648,0.02106828837286634,0.02255050292192373,0.10781259577805172,0.02617549072605434,0.031703989886283784,0.09401021056216817,0.05037151554729549,0.10356572596308128,0.09186042657839819,0.11599584651343355,false,2
383688,383688,383689,false,0,0.12697078,true,6052,0.12697077732115628,0.1296415156700554,0.13458729855104307,0.04555497175167349,0.11752574188525844,0.08024766975662773,0.0,0.0993528694361891,0.13357909379719732,0.09079841639437546,0.07210519483773696,0.056990159210408675,0.1385866362075296,0.09158079729150793,0.12680624600179294,0.11530821653763235,0.13866631022271717,false,2
383688,383688,383690,false,1,0.06263574,true,6052,0.06263573992125679,0.011363176393434276,0.06385811375576828,2.1840175568023652E-4,6.973572304136007E-5,0.019217937285697807,0.06316191012162967,1.7155376518487612E-4,0.012298526338238004,4.727742060210238E-5,0.0,0.0,7.252867907474873E-6,0.014201157118932007,0.06270900840018331,0.05539568001539375,0.07131067667168163,false,2
383688,383688,383691,false,2,0.066099,true,6052,0.0660990048219771,0.0,0.0,0.0,0.0,0.020280538410063463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016900448675052887,0.06612252960797581,0.05681484912777224,0.07635617670314167,false,2
383688,383688,383692,false,3,0.31530486,true,6052,0.31530486414543496,0.43514255805179486,0.40837659699216755,0.5059233528156998,0.3883494958163083,0.45218804651167543,0.538129791448404,0.5430110468626393,0.40840035885204357,0.46576300762495254,0.46957959386168524,0.44210833551891265,0.36534330411931704,0.45185962403963337,0.31524389210253134,0.29879518175414943,0.33246256487667236,false,2
383688,383688,383693,false,4,0.14021397,true,6052,0.14021397114450135,0.2397089612593007,0.21136838466368804,0.12786498750292036,0.1516205162354192,0.1399229483811741,0.12995577854567422,0.15194616581755171,0.1328971084043013,0.1509561114773029,0.1352470723649315,0.14654501625377334,0.19377974999864767,0.15931773340872377,0.14023769147107693,0.1273328716019063,0.1534223709604496,false,2
383688,383688,383694,false,5,0.13959933,true,6052,0.1395993289491992,0.04237562398438319,0.039727525400076694,0.14106157421737445,0.13842518449839242,0.13062055021954344,0.10871743303700568,0.06672169324707974,0.13957140808785798,0.1352044109110334,0.16584212494045833,0.13649259303134073,0.14354147593028957,0.11569179979206963,0.13967751388494246,0.1270710288999743,0.15258947338255077,false,2
383688,383688,383695,false,6,0.14917631,true,6052,0.1491763136964737,0.14176816464103179,0.14208208063725888,0.17937671195664884,0.20400932584158152,0.15752230943521858,0.16003508684728493,0.1387966708713496,0.1732535045203616,0.15723077617173306,0.15722601399518732,0.21786389598556624,0.15874158087630708,0.16565884348162746,0.1492031185314975,0.13581817124049547,0.16249373733312383,false,2
262521,262521,261313,false,0,0.14478584,true,2785,0.14478583890549318,0.1282096074084584,0.1587220432865894,0.1288802815426906,0.13736714627860375,0.13290277172843765,0.13863096008536763,0.13929746407643515,0.04295022416736553,0.08450659555789336,0.1389225814524909,0.10477629813737814,0.1609663240223572,0.1246776914786723,0.14479504783920452,0.12711821308196733,0.16356345479416706,false,2
262521,262521,261314,false,1,0.12595557,true,2785,0.12595556775814903,0.04598261458896122,0.0,0.0,0.0,0.016742760892547743,0.0,0.0,0.06337470337220918,0.12590089750856115,0.15459927344504576,0.1264463092720655,0.0,0.04442054658994921,0.12619394053973726,0.11009216147907663,0.14358079247124755,false,2
262521,262521,261315,false,2,0.17562014,true,2785,0.1756201420957864,0.18953985198759296,0.11314821459899611,0.3220257262252528,0.1687801353445198,0.16221678469532055,0.1581379193282297,0.16730727763909234,0.16448198034147526,0.17273329267833054,0.14195141884774196,0.16933471878318515,0.21937859191408585,0.17908632603198524,0.17522824167810586,0.15512273488275216,0.19687258991065035,true,2
262521,262521,261316,false,3,0.1077927,true,2785,0.10779270073298884,0.0,0.10470307758546049,0.0,0.0,0.018455811922212257,0.0,0.0,0.029774039252910254,0.0,0.01621891681389152,0.0,0.0,0.01409598713120621,0.10777084627642451,0.09241118298476328,0.12398453538247349,false,2
262521,262521,261317,false,4,0.09658727,true,2785,0.09658726610147207,0.16437322514462072,0.2840162354321768,0.2285637696949933,0.34693091555786104,0.31918996448218984,0.3008511725125405,0.10036671768458659,0.08983534008989694,0.11223919745103578,0.08839614882986524,0.24522108929688272,0.21303905204400395,0.20775190235172114,0.09680326614536472,0.08127717764593988,0.11230726762199973,false,2
262521,262521,261318,false,5,0.05272357,true,2785,0.052723572481797425,0.047257109226984,0.047516390584804426,0.02328895943672368,0.040974231600561246,0.04630640265033363,0.05044766444692946,0.14236722031293036,0.05795141204083017,0.22190072368075986,0.06054638065292615,0.06419538469659175,0.08750213695754287,0.0741878346906598,0.05276282683370338,0.04080921287113459,0.06452105707142967,false,2
262521,262521,262522,false,6,0.29653491,true,2785,0.29653491192431336,0.42463759164338055,0.291894038511974,0.2972412631003417,0.30594757121845373,0.30418550362895913,0.3519322836269331,0.45066132028695316,0.5516323007353093,0.2827192931234185,0.39936527995803867,0.29002619981389544,0.3191138950620083,0.35577971172580547,0.29644583068746017,0.2726101008968894,0.31954922361578847,false,2
273958,273958,273959,false,0,0.01824732,true,11460,0.018247318841408317,0.011940597559900783,0.0,0.0,0.015462367114744883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022835803895538058,0.01826402207951703,0.015022787350869864,0.021593421283559608,false,2
273958,273958,273960,false,1,0.18934391,true,11460,0.18934391053389266,0.1369695322477589,0.11874964492248816,0.02326171070547618,0.034206435866750824,0.06745341751530953,0.04994683612681945,0.16037185009219254,0.0772463748324216,0.1900679594259488,0.19007768153175128,2.251752550858917E-4,0.0941030854041384,0.0952233086605118,0.18925882485153597,0.17967689377353213,0.1988391761253696,false,2
273958,273958,273961,false,2,0.17854533,true,11460,0.17854533065927594,0.16981425232889316,0.13941338168686018,0.25598693356334573,0.17119869040971733,0.18473138717264012,0.1795162160950626,0.18474221534538582,0.21500433895188711,0.18332656285829213,0.1733131115461368,0.1780442035780311,0.13884318330751277,0.18116120640364708,0.1786246019502698,0.1689238357674739,0.18887057820887568,true,2
273958,273958,273962,false,3,0.25485693,true,11460,0.2548569298800376,0.3007598636362313,0.3424978283443625,0.3281262416612915,0.39031349406746163,0.36452965234762813,0.3906379343126481,0.3514182646326423,0.2606521864544845,0.44307858299323233,0.3900597679513036,0.5315613398892677,0.450690744383408,0.3786938250561635,0.2546053161940684,0.2440932571592777,0.26540398720577635,false,2
273958,273958,273963,false,4,0.03053018,true,11460,0.03053018199366202,0.019978201717481027,0.0,0.0,0.0,0.0,1.0529676797061291E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0016657276161898408,0.030607277470413797,0.025951342128566257,0.03570068183168755,false,2
273958,273958,273964,false,5,0.2963159,true,11460,0.2963159034889559,0.3306340112242907,0.3990088924944324,0.36000810306649844,0.38826666544953675,0.38304205543560516,0.3452667329039511,0.3022399540518324,0.4155101584027203,0.18352689472252723,0.24654943897080728,0.29016928127761704,0.28428565349878854,0.3273756534582173,0.29652613610488854,0.2852401940261407,0.30784762524971654,false,2
273958,273958,273965,false,6,0.03216042,true,11460,0.032160424602767086,0.029903541285442727,3.3025255185669577E-4,0.03261701100338898,5.523470917890121E-4,2.4348752881807583E-4,0.034621750884721594,0.0012277158779461892,0.0315869413584859,0.0,0.0,0.0,0.03207733340615132,0.013596698415716708,0.03211382134930636,0.02777178172675655,0.03658026683429964,false,2
368766,368766,368767,false,0,0.39162723,true,19361,0.3994612410927095,0.48734427706713046,0.5582706526998542,0.5731309234057621,0.5696311779150298,0.4545777218950665,0.5308602012472221,0.49741338415751357,0.44776019415251256,0.3943994634955313,0.42349157946533617,0.4074672440855222,0.4784437231423089,0.4852325452273993,0.3995442406724128,0.3880302473683025,0.41184079464904527,false,2
368766,368766,368768,false,1,0.16426383,true,19361,0.16941477761818705,0.17767849770615857,0.1722776352741116,0.13717799057148022,0.14962563989700536,0.15956407694784344,0.17344580930593395,0.16753461494380062,0.19044834059038557,0.16958732829864492,0.17181360936541176,0.2524325612697516,0.1767907318609811,0.17486473633595903,0.16942642714015127,0.16053812815958907,0.17855834027415515,true,2
368766,368766,368769,false,2,0.13422544,true,19361,0.1301863967943137,0.1294423080094863,0.060048011650922245,0.02406009187578232,0.03827562158777478,0.12437558997677596,0.07446324908447755,0.059000867261542904,0.126728974244295,0.06938207087868621,0.13473852218250396,0.10377084536550794,0.12567225803544674,0.08916320084610015,0.12988532268114472,0.12228231070513065,0.1378728496761136,false,2
368766,368766,368770,false,3,0.20405817,true,19361,0.19951815561985722,0.14961449481920697,0.19351020430151764,0.18987995521894388,0.1998648067970645,0.2039593145204655,0.1990165416775164,0.20399371101883107,0.1913001120640211,0.33984540680079844,0.20947200761285173,0.19887750521838435,0.20245405635434244,0.2068156763669953,0.19965877564089402,0.19019254167777766,0.20949233177038862,true,2
368766,368766,368771,false,4,0.06133616,true,19361,0.05684641985748836,0.02714116463063291,0.006504097728267478,0.05369924051091194,5.131283640112199E-6,0.01645492604976574,0.0034943210909200956,0.024667244466296322,0.0018163700276001941,0.01833215664781719,0.013348120795445449,0.01754790056439131,0.005840228322566096,0.015737575176521235,0.056810729430834296,0.05159035385625655,0.06258192723617523,false,2
368766,368766,369786,false,5,0.04448916,true,19361,0.04457300901744405,0.028779257767383926,0.009389398345331822,0.022051798417116714,0.04259762251948656,0.041068370610083726,0.01871987759392821,0.047390178152012845,0.04194600892118533,0.008453573878525418,0.04713616057844962,0.01990394349644079,0.010799002284356596,0.028186266047025132,0.044674504434562154,0.03997308330914556,0.05007574490252224,false,2
394768,394768,394769,false,0,0.1967034,true,9148,0.19670340054832536,0.06641207247132239,0.10617061783266751,0.10758946631609691,0.09613679163084102,0.07255501793558355,0.06689251939028228,0.12942887783641155,0.07092260058377203,0.12347956698287788,0.13273458123167903,0.20088419502440413,0.1458399470485337,0.10992052119037266,0.19664323224659308,0.18486481203366764,0.20864396071244318,false,2
394768,394768,394770,false,1,0.06515027,true,9148,0.06515026578578051,0.046411249217560215,0.007622821339493619,0.0023196793287860984,0.02089699366293668,0.0,0.0197557601805259,0.01749109178104853,0.024254453727762616,0.03560353066766179,0.036108125992777886,0.03086924009168228,0.037514934701199,0.023237323390952882,0.06542227592525682,0.05821975207010134,0.07307617859501504,false,2
394768,394768,394771,false,2,0.06962695,true,9148,0.06962695313795686,0.06561680356314527,0.06251875486029565,0.07689497120797588,0.06523579773861306,0.06850578350265292,0.07645739701334286,0.0667656120146498,0.07189699179047668,0.06874761424366928,0.06641526188956574,0.07072530026328856,0.06582787587325223,0.06880068033007733,0.06950126446601997,0.062298313458311584,0.07692211469073999,true,2
394768,394768,394772,false,3,0.04169217,true,9148,0.04169216761196206,0.002689337593257099,0.01871919763009272,0.03781072548320564,4.7516154173286455E-4,0.02429305702634595,0.003486527709105531,0.037739072260047385,2.6975010226289143E-4,0.004845374862367118,0.03816883977846711,0.003179360095631116,0.005966726990690829,0.014803594256100519,0.041606846802902345,0.0363120409344309,0.04752372957693053,false,2
394768,394768,394773,false,4,0.04150247,true,9148,0.04150246639700459,0.009926236227273623,0.037461716944533166,0.00835200728361518,1.3369892061710625E-4,0.0448307338616988,0.003166081710129162,2.8565928037583687E-4,0.0013496660571186642,0.03928713630629732,0.024916478061565658,0.004625536206594506,0.0042248488430312045,0.014879983308570854,0.041619001187460605,0.03603659595316535,0.04804237399590702,false,2
394768,394768,394774,false,5,0.58532475,true,9148,0.585324746518969,0.8089443009274436,0.7675068913929153,0.7670331503803169,0.8171215565052594,0.7898154076737222,0.8302417139966156,0.7482896868274681,0.8313065377386045,0.7280367769371288,0.7016567130459402,0.6897163683184032,0.7406256665432989,0.7683578975239266,0.5852073793717665,0.5708875489557714,0.5992260183688994,false,2
310073,310073,310075,false,1,0.71002477,true,65514,0.7157381179595759,0.763963880292939,0.8140318866778077,0.7129969786509985,0.8475859640933135,0.811715339381645,0.7869239947239063,0.8217261210644107,0.8025348961306257,0.7981459135322674,0.8160655716115881,0.8178561428054637,0.7776959764738938,0.7976035554532382,0.7156276901672891,0.710155756244488,0.7211409194069942,false,2
